,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,text,context,line_number,column,absolute_offset,match_type,context_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,label,label2
32,32,32,32,32,32,405,return (*mergeInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p)))),"}
func atomicStoreMarshalInfo(p **marshalInfo, v *marshalInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadMergeInfo(p **mergeInfo) *mergeInfo {
	return (*mergeInfo)(atomic.LoadPointer((*unsafe.Pointer)(unsafe.Pointer(p))))
}
func atomicStoreMergeInfo(p **mergeInfo, v *mergeInfo) {
	atomic.StorePointer((*unsafe.Pointer)(unsafe.Pointer(p)), unsafe.Pointer(v))
}
func atomicLoadDiscardInfo(p **discardInfo) *discardInfo {",298.0,43.0,9470.0,unsafe.Pointer,assignment,pointer_unsafe.go,308.0,9931.0,github.com/gogo/protobuf/proto,github.com/gogo/protobuf,v1.3.0,weaveworks/scope,delegate,atomic
33,33,33,33,33,33,411,return (*TcPrioMap)(unsafe.Pointer(&b[0:SizeofTcPrioMap][0])),"func (msg *TcPrioMap) Len() int {
	return SizeofTcPrioMap
}

func DeserializeTcPrioMap(b []byte) *TcPrioMap {
	return (*TcPrioMap)(unsafe.Pointer(&b[0:SizeofTcPrioMap][0]))
}

func (x *TcPrioMap) Serialize() []byte {
	return (*(*[SizeofTcPrioMap]byte)(unsafe.Pointer(x)))[:]
}",172.0,22.0,3052.0,unsafe.Pointer,assignment,tc_linux.go,874.0,16700.0,github.com/vishvananda/netlink/nl,github.com/vishvananda/netlink,v1.1.0,kubernetes/kubernetes,cast-struct,serialization
34,34,34,34,34,34,415,urv := (*unsafeReflectValue)(unsafe.Pointer(&rv)),"	urv := (*unsafeReflectValue)(unsafe.Pointer(&rv))
	*(*int16)(urv.ptr) = int16(f.d.d.DecodeInt(16))
}

func (f *decFnInfo) kInt32(rv reflect.Value) {
	urv := (*unsafeReflectValue)(unsafe.Pointer(&rv))
	*(*int32)(urv.ptr) = int32(f.d.d.DecodeInt(32))
}

func (f *decFnInfo) kInt64(rv reflect.Value) {
	urv := (*unsafeReflectValue)(unsafe.Pointer(&rv))",199.0,31.0,4927.0,unsafe.Pointer,assignment,helper_unsafe.go,462.0,13969.0,github.com/ugorji/go/codec,github.com/ugorji/go,v0.0.0-20170918222552-54210f4e076c,weaveworks/scope,cast-struct,serialization
35,35,35,35,35,35,416,out.Scale = (*apiextensions.CustomResourceSubresourceScale)(unsafe.Pointer(in.Scale)),"	return autoConvert_apiextensions_CustomResourceSubresourceStatus_To_v1beta1_CustomResourceSubresourceStatus(in, out, s)
}

func autoConvert_v1beta1_CustomResourceSubresources_To_apiextensions_CustomResourceSubresources(in *CustomResourceSubresources, out *apiextensions.CustomResourceSubresources, s conversion.Scope) error {
	out.Status = (*apiextensions.CustomResourceSubresourceStatus)(unsafe.Pointer(in.Status))
	out.Scale = (*apiextensions.CustomResourceSubresourceScale)(unsafe.Pointer(in.Scale))
	return nil
}

// Convert_v1beta1_CustomResourceSubresources_To_apiextensions_CustomResourceSubresources is an autogenerated conversion function.
func Convert_v1beta1_CustomResourceSubresources_To_apiextensions_CustomResourceSubresources(in *CustomResourceSubresources, out *apiextensions.CustomResourceSubresources, s conversion.Scope) error {",666.0,62.0,41813.0,unsafe.Pointer,assignment,zz_generated.conversion.go,1327.0,68451.0,k8s.io/apiextensions-apiserver/pkg/apis/apiextensions/v1beta1,k8s.io/apiextensions-apiserver,v0.17.2,rook/rook,cast-struct,efficiency
36,36,36,36,36,36,418,hdr.Data = uintptr(t.untyped.(unsafe.Pointer)),"// This method is for implementing new key types, for type safety normal
// access should be done with the From method of the key.
func (t Label) UnpackString() string {
	var v string
	hdr := (*reflect.StringHeader)(unsafe.Pointer(&v))
	hdr.Data = uintptr(t.untyped.(unsafe.Pointer))
	hdr.Len = int(t.packed)
	return *(*string)(unsafe.Pointer(hdr))
}

// Valid returns true if the Label is a valid one (it has a key).",118.0,32.0,3948.0,unsafe.Pointer,assignment,label.go,213.0,5708.0,golang.org/x/tools/internal/event/label,golang.org/x/tools,v0.0.0-20200428021058-7ae4988eb4d9,mattermost/mattermost-server,cast-header,serialization
37,37,37,37,37,37,422,out.Resources = *(*[]audit.GroupResources)(unsafe.Pointer(&in.Resources)),"func autoConvert_v1beta1_PolicyRule_To_audit_PolicyRule(in *PolicyRule, out *audit.PolicyRule, s conversion.Scope) error {
	out.Level = audit.Level(in.Level)
	out.Users = *(*[]string)(unsafe.Pointer(&in.Users))
	out.UserGroups = *(*[]string)(unsafe.Pointer(&in.UserGroups))
	out.Verbs = *(*[]string)(unsafe.Pointer(&in.Verbs))
	out.Resources = *(*[]audit.GroupResources)(unsafe.Pointer(&in.Resources))
	out.Namespaces = *(*[]string)(unsafe.Pointer(&in.Namespaces))
	out.NonResourceURLs = *(*[]string)(unsafe.Pointer(&in.NonResourceURLs))
	out.OmitStages = *(*[]audit.Stage)(unsafe.Pointer(&in.OmitStages))
	return nil
}",307.0,45.0,13616.0,unsafe.Pointer,assignment,zz_generated.conversion.go,334.0,15036.0,k8s.io/apiserver/pkg/apis/audit/v1beta1,k8s.io/apiserver,v0.18.0,rancher/rancher,cast-struct,efficiency
38,38,38,38,38,38,424,func (h *Header) Bools() []bool      { return *(*[]bool)(unsafe.Pointer(h)) },"
import ""unsafe""

/* bool */

func (h *Header) Bools() []bool      { return *(*[]bool)(unsafe.Pointer(h)) }
func (h *Header) SetB(i int, x bool) { h.Bools()[i] = x }
func (h *Header) GetB(i int) bool    { return h.Bools()[i] }

/* int */
",9.0,58.0,147.0,unsafe.Pointer,assignment,getset.go,113.0,4271.0,gorgonia.org/tensor/internal/storage,gorgonia.org/tensor,v0.9.6,gorgonia/gorgonia,cast-struct,generics
39,39,39,39,39,39,434,out.RunAsGroup = (*int64)(unsafe.Pointer(in.RunAsGroup)),"	out.Capabilities = (*v1.Capabilities)(unsafe.Pointer(in.Capabilities))
	out.Privileged = (*bool)(unsafe.Pointer(in.Privileged))
	out.SELinuxOptions = (*v1.SELinuxOptions)(unsafe.Pointer(in.SELinuxOptions))
	out.WindowsOptions = (*v1.WindowsSecurityContextOptions)(unsafe.Pointer(in.WindowsOptions))
	out.RunAsUser = (*int64)(unsafe.Pointer(in.RunAsUser))
	out.RunAsGroup = (*int64)(unsafe.Pointer(in.RunAsGroup))
	out.RunAsNonRoot = (*bool)(unsafe.Pointer(in.RunAsNonRoot))
	out.ReadOnlyRootFilesystem = (*bool)(unsafe.Pointer(in.ReadOnlyRootFilesystem))
	out.AllowPrivilegeEscalation = (*bool)(unsafe.Pointer(in.AllowPrivilegeEscalation))
	out.ProcMount = (*v1.ProcMountType)(unsafe.Pointer(in.ProcMount))
	return nil",7224.0,28.0,385701.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-basic,efficiency
40,40,40,40,40,40,435,out.VolumeMounts = *(*[]core.VolumeMount)(unsafe.Pointer(&in.VolumeMounts)),"	out.EnvFrom = *(*[]core.EnvFromSource)(unsafe.Pointer(&in.EnvFrom))
	out.Env = *(*[]core.EnvVar)(unsafe.Pointer(&in.Env))
	if err := Convert_v1_ResourceRequirements_To_core_ResourceRequirements(&in.Resources, &out.Resources, s); err != nil {
		return err
	}
	out.VolumeMounts = *(*[]core.VolumeMount)(unsafe.Pointer(&in.VolumeMounts))
	out.VolumeDevices = *(*[]core.VolumeDevice)(unsafe.Pointer(&in.VolumeDevices))
	out.LivenessProbe = (*core.Probe)(unsafe.Pointer(in.LivenessProbe))
	out.ReadinessProbe = (*core.Probe)(unsafe.Pointer(in.ReadinessProbe))
	out.StartupProbe = (*core.Probe)(unsafe.Pointer(in.StartupProbe))
	out.Lifecycle = (*core.Lifecycle)(unsafe.Pointer(in.Lifecycle))",3427.0,44.0,200557.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
41,41,41,41,41,41,437,out.Containers = *(*[]v1.Container)(unsafe.Pointer(&in.Containers)),"		}
	} else {
		out.Volumes = nil
	}
	out.InitContainers = *(*[]v1.Container)(unsafe.Pointer(&in.InitContainers))
	out.Containers = *(*[]v1.Container)(unsafe.Pointer(&in.Containers))
	out.EphemeralContainers = *(*[]v1.EphemeralContainer)(unsafe.Pointer(&in.EphemeralContainers))
	out.RestartPolicy = v1.RestartPolicy(in.RestartPolicy)
	out.TerminationGracePeriodSeconds = (*int64)(unsafe.Pointer(in.TerminationGracePeriodSeconds))
	out.ActiveDeadlineSeconds = (*int64)(unsafe.Pointer(in.ActiveDeadlineSeconds))
	out.DNSPolicy = v1.DNSPolicy(in.DNSPolicy)",6068.0,38.0,329422.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
42,42,42,42,42,42,438,return (*XfrmLifetimeCur)(unsafe.Pointer(&b[0:SizeofXfrmLifetimeCur][0])),"func (msg *XfrmLifetimeCur) Len() int {
	return SizeofXfrmLifetimeCur
}

func DeserializeXfrmLifetimeCur(b []byte) *XfrmLifetimeCur {
	return (*XfrmLifetimeCur)(unsafe.Pointer(&b[0:SizeofXfrmLifetimeCur][0]))
}

func (msg *XfrmLifetimeCur) Serialize() []byte {
	return (*(*[SizeofXfrmLifetimeCur]byte)(unsafe.Pointer(msg)))[:]
}",259.0,28.0,6482.0,unsafe.Pointer,assignment,xfrm_linux.go,306.0,7430.0,github.com/vishvananda/netlink/nl,github.com/vishvananda/netlink,v1.1.0,kubernetes/kubernetes,cast-bytes,serialization
43,43,43,43,43,43,447,if *((*unsafe.Pointer)(ptr)) == nil {,"
func (decoder *OptionalDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if iter.ReadNil() {
		*((*unsafe.Pointer)(ptr)) = nil
	} else {
		if *((*unsafe.Pointer)(ptr)) == nil {
			//pointer to null, we have to allocate memory to hold the value
			newPtr := decoder.ValueType.UnsafeNew()
			decoder.ValueDecoder.Decode(newPtr, iter)
			*((*unsafe.Pointer)(ptr)) = newPtr
		} else {",36.0,10.0,893.0,unsafe.Pointer,call,reflect_optional.go,133.0,3492.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.7,elastic/beats,cast-pointer,serialization
44,44,44,44,44,44,454,"copy((*(*[SizeofTcU32Sel]byte)(unsafe.Pointer(x)))[:], b)","	return SizeofTcU32Sel + int(msg.Nkeys)*SizeofTcU32Key
}

func DeserializeTcU32Sel(b []byte) *TcU32Sel {
	x := &TcU32Sel{}
	copy((*(*[SizeofTcU32Sel]byte)(unsafe.Pointer(x)))[:], b)
	next := SizeofTcU32Sel
	var i uint8
	for i = 0; i < x.Nkeys; i++ {
		x.Keys = append(x.Keys, *DeserializeTcU32Key(b[next:]))
		next += SizeofTcU32Key",558.0,33.0,10604.0,unsafe.Pointer,call,tc_linux.go,815.0,15488.0,github.com/vishvananda/netlink/nl,github.com/vishvananda/netlink,v1.0.1-0.20190913165827-36d367fd76f9,weaveworks/scope,cast-bytes,serialization
45,45,45,45,45,45,455,"return unsafe.Pointer(ptr), newUnfolderArrIfc()","func lookupGoTypeUnfolder(to interface{}) (unsafe.Pointer, ptrUnfolder) {
	switch ptr := to.(type) {
	case *interface{}:
		return unsafe.Pointer(ptr), newUnfolderIfc()
	case *[]interface{}:
		return unsafe.Pointer(ptr), newUnfolderArrIfc()
	case *map[string]interface{}:
		return unsafe.Pointer(ptr), newUnfolderMapIfc()

	case *bool:
		return unsafe.Pointer(ptr), newUnfolderBool()",80.0,10.0,1983.0,unsafe.Pointer,assignment,unfold_lookup_go.generated.go,570.0,12314.0,github.com/elastic/go-structform/gotype,github.com/elastic/go-structform,v0.0.6,elastic/beats,cast-pointer,serialization
46,46,46,46,46,46,456,"_, _, errno = syscall.Syscall(syscall.SYS_IOCTL, uintptr(fd), SIOCETHTOOL, uintptr(unsafe.Pointer(ifreq)))","		cmd:       ETHTOOL_GSTRINGS,
		stringSet: ETH_SS_STATS,
		length:    sSet.data[0],
	}
	ifreq.Data = uintptr(unsafe.Pointer(gstrings))
	_, _, errno = syscall.Syscall(syscall.SYS_IOCTL, uintptr(fd), SIOCETHTOOL, uintptr(unsafe.Pointer(ifreq)))
	if errno != 0 {
		return -1, fmt.Errorf(""SIOCETHTOOL request for %q failed, errno=%v"", link.Attrs().Name, errno)
	}

	stats := &ethtoolStats{",2748.0,85.0,79778.0,unsafe.Pointer,assignment,link_linux.go,2803.0,81535.0,github.com/vishvananda/netlink,github.com/vishvananda/netlink,v1.0.1-0.20190913165827-36d367fd76f9,weaveworks/scope,syscall,no-gc
47,47,47,47,47,47,458,ifreq.Data = uintptr(unsafe.Pointer(stats)),"
	stats := &ethtoolStats{
		cmd:    ETHTOOL_GSTATS,
		nStats: gstrings.length,
	}
	ifreq.Data = uintptr(unsafe.Pointer(stats))
	_, _, errno = syscall.Syscall(syscall.SYS_IOCTL, uintptr(fd), SIOCETHTOOL, uintptr(unsafe.Pointer(ifreq)))
	if errno != 0 {
		return -1, fmt.Errorf(""SIOCETHTOOL request for %q failed, errno=%v"", link.Attrs().Name, errno)
	}
	return int(stats.data[0]), nil",2757.0,23.0,80023.0,unsafe.Pointer,assignment,link_linux.go,2803.0,81535.0,github.com/vishvananda/netlink,github.com/vishvananda/netlink,v1.0.1-0.20190913165827-36d367fd76f9,weaveworks/scope,syscall,no-gc
48,48,48,48,48,48,459,out.AdditionalPrinterColumns = *(*[]CustomResourceColumnDefinition)(unsafe.Pointer(&in.AdditionalPrinterColumns)),"		}
	} else {
		out.Schema = nil
	}
	out.Subresources = (*CustomResourceSubresources)(unsafe.Pointer(in.Subresources))
	out.AdditionalPrinterColumns = *(*[]CustomResourceColumnDefinition)(unsafe.Pointer(&in.AdditionalPrinterColumns))
	return nil
}

// Convert_apiextensions_CustomResourceDefinitionVersion_To_v1beta1_CustomResourceDefinitionVersion is an autogenerated conversion function.
func Convert_apiextensions_CustomResourceDefinitionVersion_To_v1beta1_CustomResourceDefinitionVersion(in *apiextensions.CustomResourceDefinitionVersion, out *CustomResourceDefinitionVersion, s conversion.Scope) error {",613.0,70.0,37720.0,unsafe.Pointer,assignment,zz_generated.conversion.go,1327.0,68451.0,k8s.io/apiextensions-apiserver/pkg/apis/apiextensions/v1beta1,k8s.io/apiextensions-apiserver,v0.17.2,rook/rook,cast-struct,efficiency
49,49,49,49,49,49,461,out.Cinder = (*v1.CinderPersistentVolumeSource)(unsafe.Pointer(in.Cinder)),"	out.NFS = (*v1.NFSVolumeSource)(unsafe.Pointer(in.NFS))
	out.RBD = (*v1.RBDPersistentVolumeSource)(unsafe.Pointer(in.RBD))
	out.Quobyte = (*v1.QuobyteVolumeSource)(unsafe.Pointer(in.Quobyte))
	out.ISCSI = (*v1.ISCSIPersistentVolumeSource)(unsafe.Pointer(in.ISCSI))
	out.FlexVolume = (*v1.FlexPersistentVolumeSource)(unsafe.Pointer(in.FlexVolume))
	out.Cinder = (*v1.CinderPersistentVolumeSource)(unsafe.Pointer(in.Cinder))
	out.CephFS = (*v1.CephFSPersistentVolumeSource)(unsafe.Pointer(in.CephFS))
	out.FC = (*v1.FCVolumeSource)(unsafe.Pointer(in.FC))
	out.Flocker = (*v1.FlockerVolumeSource)(unsafe.Pointer(in.Flocker))
	out.AzureFile = (*v1.AzureFilePersistentVolumeSource)(unsafe.Pointer(in.AzureFile))
	out.VsphereVolume = (*v1.VsphereVirtualDiskVolumeSource)(unsafe.Pointer(in.VsphereVolume))",5255.0,50.0,291628.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
50,50,50,50,50,50,469,"func (decoder *OptionalDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {","type OptionalDecoder struct {
	ValueType    reflect2.Type
	ValueDecoder ValDecoder
}

func (decoder *OptionalDecoder) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if iter.ReadNil() {
		*((*unsafe.Pointer)(ptr)) = nil
	} else {
		if *((*unsafe.Pointer)(ptr)) == nil {
			//pointer to null, we have to allocate memory to hold the value",32.0,44.0,785.0,unsafe.Pointer,parameter,reflect_optional.go,133.0,3492.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,rook/rook,cast-pointer,serialization
51,51,51,51,51,51,483,"func (codec *anyCodec) Decode(ptr unsafe.Pointer, iter *Iterator) {","
type anyCodec struct {
	valType reflect2.Type
}

func (codec *anyCodec) Decode(ptr unsafe.Pointer, iter *Iterator) {
	panic(""not implemented"")
}

func (codec *anyCodec) Encode(ptr unsafe.Pointer, stream *Stream) {
	obj := codec.valType.UnsafeIndirect(ptr)",290.0,35.0,6416.0,unsafe.Pointer,parameter,any.go,325.0,7195.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.9,kubernetes/kubernetes,unused,unused
52,52,52,52,52,52,517,"func (encoder *dynamicEncoder) Encode(ptr unsafe.Pointer, stream *Stream) {","
type dynamicEncoder struct {
	valType reflect2.Type
}

func (encoder *dynamicEncoder) Encode(ptr unsafe.Pointer, stream *Stream) {
	obj := encoder.valType.UnsafeIndirect(ptr)
	stream.WriteVal(obj)
}

func (encoder *dynamicEncoder) IsEmpty(ptr unsafe.Pointer) bool {",13.0,43.0,181.0,unsafe.Pointer,parameter,reflect_dynamic.go,70.0,1458.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.7,elastic/beats,delegate,serialization
53,53,53,53,53,53,524,"userUnfolderStringCB func(unsafe.Pointer, string) error","	userUnfolderString struct {
		unfolderErrUnknown
		fn userUnfolderStringCB
	}

	userUnfolderStringCB func(unsafe.Pointer, string) error
)

func newUserUnfolderString(fn reflect.Value) ptrUnfolder {
	return &userUnfolderString{
		fn: *((*userUnfolderStringCB)(stunsafe.UnsafeFnPtr(fn))),",65.0,28.0,1725.0,unsafe.Pointer,parameter,unfold_user_primitive.generated.go,1147.0,27999.0,github.com/elastic/go-structform/gotype,github.com/elastic/go-structform,v0.0.6,elastic/beats,definition,serialization
54,54,54,54,54,54,529,out.Optional = (*bool)(unsafe.Pointer(in.Optional)),"
func autoConvert_core_ConfigMapEnvSource_To_v1_ConfigMapEnvSource(in *core.ConfigMapEnvSource, out *v1.ConfigMapEnvSource, s conversion.Scope) error {
	if err := Convert_core_LocalObjectReference_To_v1_LocalObjectReference(&in.LocalObjectReference, &out.LocalObjectReference, s); err != nil {
		return err
	}
	out.Optional = (*bool)(unsafe.Pointer(in.Optional))
	return nil
}

// Convert_core_ConfigMapEnvSource_To_v1_ConfigMapEnvSource is an autogenerated conversion function.
func Convert_core_ConfigMapEnvSource_To_v1_ConfigMapEnvSource(in *core.ConfigMapEnvSource, out *v1.ConfigMapEnvSource, s conversion.Scope) error {",2684.0,25.0,162389.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-basic,efficiency
55,55,55,55,55,55,530,out.AccessModes = *(*[]v1.PersistentVolumeAccessMode)(unsafe.Pointer(&in.AccessModes)),"func autoConvert_core_PersistentVolumeSpec_To_v1_PersistentVolumeSpec(in *core.PersistentVolumeSpec, out *v1.PersistentVolumeSpec, s conversion.Scope) error {
	out.Capacity = *(*v1.ResourceList)(unsafe.Pointer(&in.Capacity))
	if err := Convert_core_PersistentVolumeSource_To_v1_PersistentVolumeSource(&in.PersistentVolumeSource, &out.PersistentVolumeSource, s); err != nil {
		return err
	}
	out.AccessModes = *(*[]v1.PersistentVolumeAccessMode)(unsafe.Pointer(&in.AccessModes))
	out.ClaimRef = (*v1.ObjectReference)(unsafe.Pointer(in.ClaimRef))
	out.PersistentVolumeReclaimPolicy = v1.PersistentVolumeReclaimPolicy(in.PersistentVolumeReclaimPolicy)
	out.StorageClassName = in.StorageClassName
	out.MountOptions = *(*[]string)(unsafe.Pointer(&in.MountOptions))
	out.VolumeMode = (*v1.PersistentVolumeMode)(unsafe.Pointer(in.VolumeMode))",5296.0,56.0,294359.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
56,56,56,56,56,56,532,out.LivenessProbe = (*v1.Probe)(unsafe.Pointer(in.LivenessProbe)),"	if err := Convert_core_ResourceRequirements_To_v1_ResourceRequirements(&in.Resources, &out.Resources, s); err != nil {
		return err
	}
	out.VolumeMounts = *(*[]v1.VolumeMount)(unsafe.Pointer(&in.VolumeMounts))
	out.VolumeDevices = *(*[]v1.VolumeDevice)(unsafe.Pointer(&in.VolumeDevices))
	out.LivenessProbe = (*v1.Probe)(unsafe.Pointer(in.LivenessProbe))
	out.ReadinessProbe = (*v1.Probe)(unsafe.Pointer(in.ReadinessProbe))
	out.StartupProbe = (*v1.Probe)(unsafe.Pointer(in.StartupProbe))
	out.Lifecycle = (*v1.Lifecycle)(unsafe.Pointer(in.Lifecycle))
	out.TerminationMessagePath = in.TerminationMessagePath
	out.TerminationMessagePolicy = v1.TerminationMessagePolicy(in.TerminationMessagePolicy)",2878.0,34.0,172664.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8109.0,431398.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.18.0,rancher/rancher,cast-struct,efficiency
57,57,57,57,57,57,534,out.SessionAffinityConfig = (*v1.SessionAffinityConfig)(unsafe.Pointer(in.SessionAffinityConfig)),"	out.ClusterIP = in.ClusterIP
	out.ExternalName = in.ExternalName
	out.ExternalIPs = *(*[]string)(unsafe.Pointer(&in.ExternalIPs))
	out.LoadBalancerIP = in.LoadBalancerIP
	out.SessionAffinity = v1.ServiceAffinity(in.SessionAffinity)
	out.SessionAffinityConfig = (*v1.SessionAffinityConfig)(unsafe.Pointer(in.SessionAffinityConfig))
	out.LoadBalancerSourceRanges = *(*[]string)(unsafe.Pointer(&in.LoadBalancerSourceRanges))
	out.ExternalTrafficPolicy = v1.ServiceExternalTrafficPolicyType(in.ExternalTrafficPolicy)
	out.HealthCheckNodePort = in.HealthCheckNodePort
	out.PublishNotReadyAddresses = in.PublishNotReadyAddresses
	out.IPFamily = (*v1.IPFamily)(unsafe.Pointer(in.IPFamily))",7510.0,58.0,399295.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8109.0,431398.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.18.0,rancher/rancher,cast-struct,efficiency
58,58,58,58,58,58,537,out.LabelSelector = (*metav1.LabelSelector)(unsafe.Pointer(in.LabelSelector)),"
func autoConvert_v1_TopologySpreadConstraint_To_core_TopologySpreadConstraint(in *v1.TopologySpreadConstraint, out *core.TopologySpreadConstraint, s conversion.Scope) error {
	out.MaxSkew = in.MaxSkew
	out.TopologyKey = in.TopologyKey
	out.WhenUnsatisfiable = core.UnsatisfiableConstraintAction(in.WhenUnsatisfiable)
	out.LabelSelector = (*metav1.LabelSelector)(unsafe.Pointer(in.LabelSelector))
	return nil
}

// Convert_v1_TopologySpreadConstraint_To_core_TopologySpreadConstraint is an autogenerated conversion function.
func Convert_v1_TopologySpreadConstraint_To_core_TopologySpreadConstraint(in *v1.TopologySpreadConstraint, out *core.TopologySpreadConstraint, s conversion.Scope) error {",7769.0,46.0,412707.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
