,Unnamed: 0,Unnamed: 0.1,text,context,line_number,column,absolute_offset,match_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,file_copy_path,label
43,43,43,"	return *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
","// THIS SHOULD ONLY BE USED BY THE CODE GENERATOR.
// THIS IS EVIL CODE.
// YOU HAVE BEEN WARNED.
func UnsafeBytes(s string) []byte {
	return *(*[]byte)(unsafe.Pointer(&reflect.SliceHeader{
		Len:  len(s),
		Cap:  len(s),
		Data: (*(*reflect.StringHeader)(unsafe.Pointer(&s))).Data,
	}))
}
",36.0,35.0,873.0,reflect.SliceHeader,unsafe.go,1029.0,41.0,github.com/tinylib/msgp/msgp,github.com/tinylib/msgp,v1.1.1,minio/minio,github.com/tinylib/msgp/msgp/unsafe.go,vuln:create_sliceheader
44,44,44,"	h := (*reflect.SliceHeader)(unsafe.Pointer(dest))
","	return ENOSYS
}

func toSlice(dest *[]byte, ptr unsafe.Pointer, byteCount uintptr) {
	h := (*reflect.SliceHeader)(unsafe.Pointer(dest))
	*h = reflect.SliceHeader{
		Data: uintptr(ptr),
		Len:  int(byteCount),
		Cap:  int(byteCount),
	}
",69.0,8.0,1341.0,reflect.SliceHeader,misc.go,2092.0,100.0,github.com/hanwen/go-fuse/v2/fuse,github.com/hanwen/go-fuse/v2,v2.0.3-0.20191108143333-152e6ac32d54,rclone/rclone,github.com/hanwen/go-fuse/v2/fuse/misc.go,manual:safe
45,45,45,"	*h = reflect.SliceHeader{
","}

func toSlice(dest *[]byte, ptr unsafe.Pointer, byteCount uintptr) {
	h := (*reflect.SliceHeader)(unsafe.Pointer(dest))
	*h = reflect.SliceHeader{
		Data: uintptr(ptr),
		Len:  int(byteCount),
		Cap:  int(byteCount),
	}
}
",70.0,6.0,1392.0,reflect.SliceHeader,misc.go,2092.0,100.0,github.com/hanwen/go-fuse/v2/fuse,github.com/hanwen/go-fuse/v2,v2.0.3-0.20191108143333-152e6ac32d54,rclone/rclone,github.com/hanwen/go-fuse/v2/fuse/misc.go,vuln:create_sliceheader
46,46,46,"	h := &reflect.SliceHeader{
","		log.Printf(""Too few bytes for batch forget. Got %d bytes, want %d (%d entries)"",
			len(req.arg), wantBytes, in.Count)
	}

	h := &reflect.SliceHeader{
		Data: uintptr(unsafe.Pointer(&req.arg[0])),
		Len:  int(in.Count),
		Cap:  int(in.Count),
	}

",304.0,7.0,8746.0,reflect.SliceHeader,opcode.go,28131.0,804.0,github.com/hanwen/go-fuse/v2/fuse,github.com/hanwen/go-fuse/v2,v2.0.3-0.20191108143333-152e6ac32d54,rclone/rclone,github.com/hanwen/go-fuse/v2/fuse/opcode.go,vuln:create_sliceheader
47,47,47,"	oldslice := (*reflect.SliceHeader)(unsafe.Pointer(&oldbytes))
","}

func copyUintPtr(oldptr, newptr uintptr, size int) {
	oldbytes := make([]byte, 0)
	oldslice := (*reflect.SliceHeader)(unsafe.Pointer(&oldbytes))
	oldslice.Data = oldptr
	oldslice.Len = size
	oldslice.Cap = size
	newbytes := make([]byte, 0)
	newslice := (*reflect.SliceHeader)(unsafe.Pointer(&newbytes))
",57.0,15.0,2127.0,reflect.SliceHeader,pointer_unsafe_gogo.go,4486.0,128.0,github.com/gogo/protobuf/proto,github.com/gogo/protobuf,v0.0.0-20170307180453-100ba4e88506,drone/drone,github.com/gogo/protobuf/proto/pointer_unsafe_gogo.go,vuln:supplied_len_in_memcpy
48,48,48,"	newslice := (*reflect.SliceHeader)(unsafe.Pointer(&newbytes))
","	oldslice.Data = oldptr
	oldslice.Len = size
	oldslice.Cap = size
	newbytes := make([]byte, 0)
	newslice := (*reflect.SliceHeader)(unsafe.Pointer(&newbytes))
	newslice.Data = newptr
	newslice.Len = size
	newslice.Cap = size
	copy(newbytes, oldbytes)
}
",62.0,15.0,2285.0,reflect.SliceHeader,pointer_unsafe_gogo.go,4486.0,128.0,github.com/gogo/protobuf/proto,github.com/gogo/protobuf,v0.0.0-20170307180453-100ba4e88506,drone/drone,github.com/gogo/protobuf/proto/pointer_unsafe_gogo.go,vuln:supplied_len_in_memcpy
49,49,49,"func structPointer_GetSliceHeader(p structPointer, f field) *reflect.SliceHeader {
","func structPointer_GetRefStructPointer(p structPointer, f field) structPointer {
	return structPointer((*structPointer)(unsafe.Pointer(uintptr(p) + uintptr(f))))
}

func structPointer_GetSliceHeader(p structPointer, f field) *reflect.SliceHeader {
	return (*reflect.SliceHeader)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

func structPointer_Add(p structPointer, size field) structPointer {
	return structPointer(unsafe.Pointer(uintptr(p) + uintptr(size)))
",97.0,61.0,3452.0,reflect.SliceHeader,pointer_unsafe_gogo.go,4486.0,128.0,github.com/gogo/protobuf/proto,github.com/gogo/protobuf,v0.0.0-20170307180453-100ba4e88506,drone/drone,github.com/gogo/protobuf/proto/pointer_unsafe_gogo.go,pointer_arithmetic
50,50,50,"	return (*reflect.SliceHeader)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","	return structPointer((*structPointer)(unsafe.Pointer(uintptr(p) + uintptr(f))))
}

func structPointer_GetSliceHeader(p structPointer, f field) *reflect.SliceHeader {
	return (*reflect.SliceHeader)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

func structPointer_Add(p structPointer, size field) structPointer {
	return structPointer(unsafe.Pointer(uintptr(p) + uintptr(size)))
}
",98.0,10.0,3535.0,reflect.SliceHeader,pointer_unsafe_gogo.go,4486.0,128.0,github.com/gogo/protobuf/proto,github.com/gogo/protobuf,v0.0.0-20170307180453-100ba4e88506,drone/drone,github.com/gogo/protobuf/proto/pointer_unsafe_gogo.go,pointer_arithmetic
51,51,51,"	header := *(*reflect.SliceHeader)(unsafe.Pointer(&slice))
","}

func uint64SliceAsByteSlice(slice []uint64) []byte {
	// make a new slice header
	header := *(*reflect.SliceHeader)(unsafe.Pointer(&slice))

	// update its capacity and length
	header.Len *= 8
	header.Cap *= 8

",28.0,14.0,612.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,not_found
52,52,52,"	header := *(*reflect.SliceHeader)(unsafe.Pointer(&slice))
","}

func uint16SliceAsByteSlice(slice []uint16) []byte {
	// make a new slice header
	header := *(*reflect.SliceHeader)(unsafe.Pointer(&slice))

	// update its capacity and length
	header.Len *= 2
	header.Cap *= 2

",44.0,14.0,995.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,need_context
53,53,53,"	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
","	}
	// reference: https://go101.org/article/unsafe.html

	// make a new slice header
	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))

	// transfer the data from the given slice to a new variable (our result)
	rHeader.Data = bHeader.Data
	rHeader.Len = bHeader.Len / 2
",77.0,14.0,1955.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,need_context
54,54,54,"	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))
","	// reference: https://go101.org/article/unsafe.html

	// make a new slice header
	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))

	// transfer the data from the given slice to a new variable (our result)
	rHeader.Data = bHeader.Data
	rHeader.Len = bHeader.Len / 2
	rHeader.Cap = bHeader.Cap / 2
",78.0,14.0,2014.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,need_context
55,55,55,"	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
","	}
	// reference: https://go101.org/article/unsafe.html

	// make a new slice header
	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))

	// transfer the data from the given slice to a new variable (our result)
	rHeader.Data = bHeader.Data
	rHeader.Len = bHeader.Len / 8
",99.0,14.0,2621.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,need_context
56,56,56,"	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))
","	// reference: https://go101.org/article/unsafe.html

	// make a new slice header
	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))

	// transfer the data from the given slice to a new variable (our result)
	rHeader.Data = bHeader.Data
	rHeader.Len = bHeader.Len / 8
	rHeader.Cap = bHeader.Cap / 8
",100.0,14.0,2680.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,need_context
57,57,57,"	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
","	}
	// reference: https://go101.org/article/unsafe.html

	// make a new slice header
	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))

	// transfer the data from the given slice to a new variable (our result)
	rHeader.Data = bHeader.Data
	rHeader.Len = bHeader.Len / 4
",121.0,14.0,3295.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,need_context
58,58,58,"	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))
","	// reference: https://go101.org/article/unsafe.html

	// make a new slice header
	bHeader := (*reflect.SliceHeader)(unsafe.Pointer(&slice))
	rHeader := (*reflect.SliceHeader)(unsafe.Pointer(&result))

	// transfer the data from the given slice to a new variable (our result)
	rHeader.Data = bHeader.Data
	rHeader.Len = bHeader.Len / 4
	rHeader.Cap = bHeader.Cap / 4
",122.0,14.0,3354.0,reflect.SliceHeader,serialization_littleendian.go,3742.0,134.0,github.com/RoaringBitmap/roaring,github.com/RoaringBitmap/roaring,v0.4.21,go-gitea/gitea,github.com/RoaringBitmap/roaring/serialization_littleendian.go,need_context
59,59,59,"	pbytes := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","
// no copy to change slice to string
// use your own risk
func String(b []byte) (s string) {
	pbytes := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	pstring := (*reflect.StringHeader)(unsafe.Pointer(&s))
	pstring.Data = pbytes.Data
	pstring.Len = pbytes.Len
	return
}
",16.0,13.0,230.0,reflect.SliceHeader,util.go,2089.0,113.0,github.com/lunny/nodb,github.com/lunny/nodb,v0.0.0-20160621015157-fc1ef06ad4af,go-gitea/gitea,github.com/lunny/nodb/util.go,cast:slice_to_str
60,60,60,"	pbytes := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","
// no copy to change string to slice
// use your own risk
func Slice(s string) (b []byte) {
	pbytes := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	pstring := (*reflect.StringHeader)(unsafe.Pointer(&s))
	pbytes.Data = pstring.Data
	pbytes.Len = pstring.Len
	pbytes.Cap = pstring.Len
	return
",26.0,13.0,497.0,reflect.SliceHeader,util.go,2089.0,113.0,github.com/lunny/nodb,github.com/lunny/nodb,v0.0.0-20160621015157-fc1ef06ad4af,go-gitea/gitea,github.com/lunny/nodb/util.go,cast:str_to_slice
61,61,61,"	pbytes := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","}

func PutInt64(v int64) []byte {
	var b []byte
	pbytes := (*reflect.SliceHeader)(unsafe.Pointer(&b))
	pbytes.Data = uintptr(unsafe.Pointer(&v))
	pbytes.Len = 8
	pbytes.Cap = 8
	return b
}
",48.0,13.0,986.0,reflect.SliceHeader,util.go,2089.0,113.0,github.com/lunny/nodb,github.com/lunny/nodb,v0.0.0-20160621015157-fc1ef06ad4af,go-gitea/gitea,github.com/lunny/nodb/util.go,cast:any_to_slice
62,62,62,"	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","	uint64SizeBits  = uint64SizeBytes * 8
)

func bytesToUint64(b []byte) []uint64 {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []uint64
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / uint64SizeBytes
",147.0,8.0,3723.0,reflect.SliceHeader,bitutil.go,3940.0,156.0,github.com/apache/arrow/go/arrow/bitutil,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/bitutil/bitutil.go,cast:slice_to_any
63,63,63,"	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
","func bytesToUint64(b []byte) []uint64 {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []uint64
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / uint64SizeBytes
	s.Cap = h.Cap / uint64SizeBytes

	return res
",150.0,8.0,3791.0,reflect.SliceHeader,bitutil.go,3940.0,156.0,github.com/apache/arrow/go/arrow/bitutil,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/bitutil/bitutil.go,cast:slice_to_any
64,64,64,"	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","// CastFromBytes reinterprets the slice b to a slice of type uint16.
//
// NOTE: len(b) must be a multiple of Uint16SizeBytes.
func (float16Traits) CastFromBytes(b []byte) []float16.Num {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []float16.Num
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / Float16SizeBytes
",49.0,8.0,1623.0,reflect.SliceHeader,type_traits_float16.go,2282.0,74.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_float16.go,cast:slice_to_any
65,65,65,"	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
","func (float16Traits) CastFromBytes(b []byte) []float16.Num {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []float16.Num
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / Float16SizeBytes
	s.Cap = h.Cap / Float16SizeBytes

	return res
",52.0,8.0,1696.0,reflect.SliceHeader,type_traits_float16.go,2282.0,74.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_float16.go,cast:slice_to_any
66,66,66,"	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","}

// CastToBytes reinterprets the slice b to a slice of bytes.
func (float16Traits) CastToBytes(b []float16.Num) []byte {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []byte
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len * Float16SizeBytes
",62.0,8.0,1968.0,reflect.SliceHeader,type_traits_float16.go,2282.0,74.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_float16.go,cast:any_to_slice
67,67,67,"	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
","func (float16Traits) CastToBytes(b []float16.Num) []byte {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []byte
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len * Float16SizeBytes
	s.Cap = h.Cap * Float16SizeBytes

	return res
",65.0,8.0,2034.0,reflect.SliceHeader,type_traits_float16.go,2282.0,74.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_float16.go,cast:any_to_slice
68,68,68,"	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","// CastFromBytes reinterprets the slice b to a slice of type uint16.
//
// NOTE: len(b) must be a multiple of Uint16SizeBytes.
func (decimal128Traits) CastFromBytes(b []byte) []decimal128.Num {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []decimal128.Num
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / Decimal128SizeBytes
",50.0,8.0,1737.0,reflect.SliceHeader,type_traits_decimal128.go,2423.0,75.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_decimal128.go,cast:slice_to_any
69,69,69,"	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
","func (decimal128Traits) CastFromBytes(b []byte) []decimal128.Num {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []decimal128.Num
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / Decimal128SizeBytes
	s.Cap = h.Cap / Decimal128SizeBytes

	return res
",53.0,8.0,1813.0,reflect.SliceHeader,type_traits_decimal128.go,2423.0,75.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_decimal128.go,cast:slice_to_any
70,70,70,"	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","}

// CastToBytes reinterprets the slice b to a slice of bytes.
func (decimal128Traits) CastToBytes(b []decimal128.Num) []byte {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []byte
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len * Decimal128SizeBytes
",63.0,8.0,2097.0,reflect.SliceHeader,type_traits_decimal128.go,2423.0,75.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_decimal128.go,cast:any_to_slice
71,71,71,"	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
","func (decimal128Traits) CastToBytes(b []decimal128.Num) []byte {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []byte
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len * Decimal128SizeBytes
	s.Cap = h.Cap * Decimal128SizeBytes

	return res
",66.0,8.0,2163.0,reflect.SliceHeader,type_traits_decimal128.go,2423.0,75.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_decimal128.go,cast:any_to_slice
72,72,72,"	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","// CastFromBytes reinterprets the slice b to a slice of type MonthInterval.
//
// NOTE: len(b) must be a multiple of MonthIntervalSizeBytes.
func (monthTraits) CastFromBytes(b []byte) []MonthInterval {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []MonthInterval
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / MonthIntervalSizeBytes
",51.0,8.0,1665.0,reflect.SliceHeader,type_traits_interval.go,3875.0,125.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_interval.go,cast:slice_to_any
73,73,73,"	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
","func (monthTraits) CastFromBytes(b []byte) []MonthInterval {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []MonthInterval
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len / MonthIntervalSizeBytes
	s.Cap = h.Cap / MonthIntervalSizeBytes

	return res
",54.0,8.0,1740.0,reflect.SliceHeader,type_traits_interval.go,3875.0,125.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_interval.go,cast:slice_to_any
74,74,74,"	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))
","}

// CastToBytes reinterprets the slice b to a slice of bytes.
func (monthTraits) CastToBytes(b []MonthInterval) []byte {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []byte
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len * MonthIntervalSizeBytes
",64.0,8.0,2024.0,reflect.SliceHeader,type_traits_interval.go,3875.0,125.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_interval.go,cast:any_to_slice
75,75,75,"	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
","func (monthTraits) CastToBytes(b []MonthInterval) []byte {
	h := (*reflect.SliceHeader)(unsafe.Pointer(&b))

	var res []byte
	s := (*reflect.SliceHeader)(unsafe.Pointer(&res))
	s.Data = h.Data
	s.Len = h.Len * MonthIntervalSizeBytes
	s.Cap = h.Cap * MonthIntervalSizeBytes

	return res
",67.0,8.0,2090.0,reflect.SliceHeader,type_traits_interval.go,3875.0,125.0,github.com/apache/arrow/go/arrow,github.com/apache/arrow/go/arrow,v0.0.0-20191024131854-af6fa24be0db,influxdata/influxdb,github.com/apache/arrow/go/arrow/type_traits_interval.go,cast:any_to_slice
