,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,text,context,line_number,column,absolute_offset,match_type,context_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,label,label2
44,44,44,44,44,10424,"func mincore(addr unsafe.Pointer, n uintptr, dst *byte) int32","
var procAuxv = []byte(""/proc/self/auxv\x00"")

var addrspace_vec [1]byte

func mincore(addr unsafe.Pointer, n uintptr, dst *byte) int32

func sysargs(argc int32, argv **byte) {
	n := argc + 1

	// skip over argv, envp to get to auxv",195.0,19.0,5852.0,unsafe.Pointer,parameter,os_linux.go,500.0,13478.0,runtime,std,std,kubernetes/kubernetes,definition,layout
45,45,45,45,45,10767,return typeOff(addReflectOff(unsafe.Pointer(t))),"}

// resolveReflectType adds a *rtype to the reflection lookup map in the runtime.
// It returns a new typeOff that can be used to refer to the pointer.
func resolveReflectType(t *rtype) typeOff {
	return typeOff(addReflectOff(unsafe.Pointer(t)))
}

// resolveReflectText adds a function pointer to the reflection lookup map in
// the runtime. It returns a new textOff that can be used to refer to the
// pointer.",668.0,31.0,20395.0,unsafe.Pointer,assignment,type.go,3120.0,86902.0,reflect,std,std,kubernetes/kubernetes,delegate,types
46,46,46,46,46,11110,var _p0 unsafe.Pointer,"}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Madvise(b []byte, advice int) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}",1713.0,10.0,42051.0,unsafe.Pointer,variable,zsyscall_linux_amd64.go,2558.0,63399.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,syscall,no-gc
47,47,47,47,47,11112,"err := ioctl(fd, RTC_SET_TIME, uintptr(unsafe.Pointer(value)))","	v := int32(value)
	return ioctl(fd, req, uintptr(unsafe.Pointer(&v)))
}

func IoctlSetRTCTime(fd int, value *RTCTime) error {
	err := ioctl(fd, RTC_SET_TIME, uintptr(unsafe.Pointer(value)))
	runtime.KeepAlive(value)
	return err
}

func IoctlGetUint32(fd int, req uint) (uint32, error) {",95.0,41.0,2923.0,unsafe.Pointer,assignment,syscall_linux.go,2124.0,63149.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,delegate,ffi
48,48,48,48,48,11118,var _p1 unsafe.Pointer,"	var _p0 *byte
	_p0, err = BytePtrFromString(path)
	if err != nil {
		return
	}
	var _p1 unsafe.Pointer
	if len(buf) > 0 {
		_p1 = unsafe.Pointer(&buf[0])
	} else {
		_p1 = unsafe.Pointer(&_zero)
	}",84.0,10.0,2065.0,unsafe.Pointer,variable,zsyscall_linux_amd64.go,1715.0,41639.0,syscall,std,std,kubernetes/kubernetes,syscall,no-gc
49,49,49,49,49,11461,_p0 = unsafe.Pointer(&_zero),"func Mprotect(b []byte, prot int) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	_, _, e1 := Syscall(SYS_MPROTECT, uintptr(_p0), uintptr(len(b)), uintptr(prot))
	if e1 != 0 {
		err = errnoErr(e1)
	}",1730.0,9.0,42355.0,unsafe.Pointer,assignment,zsyscall_linux.go,1856.0,45337.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,syscall,no-gc
50,50,50,50,50,11470,var _p0 unsafe.Pointer,"}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Munlock(b []byte) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}",1696.0,10.0,41276.0,unsafe.Pointer,variable,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
51,51,51,51,51,11474,"e := add(unsafe.Pointer(b), dataOffset+bucketCnt*uintptr(t.keysize)+i*uintptr(t.elemsize))","			k := add(unsafe.Pointer(b), dataOffset+i*uintptr(t.keysize))
			if t.indirectkey() {
				k = *((*unsafe.Pointer)(k))
			}
			if t.key.equal(key, k) {
				e := add(unsafe.Pointer(b), dataOffset+bucketCnt*uintptr(t.keysize)+i*uintptr(t.elemsize))
				if t.indirectelem() {
					e = *((*unsafe.Pointer)(e))
				}
				return e
			}",441.0,14.0,15990.0,unsafe.Pointer,assignment,map.go,1375.0,43146.0,runtime,std,std,kubernetes/kubernetes,pointer-arithmetic,types
52,52,52,52,52,11817,uintptr(unsafe.Pointer(&envvp[0]))),"		err1 = execveDarwin(argv0p, &argvp[0], &envvp[0])
	} else {
		_, _, err1 = RawSyscall(SYS_EXECVE,
			uintptr(unsafe.Pointer(argv0p)),
			uintptr(unsafe.Pointer(&argvp[0])),
			uintptr(unsafe.Pointer(&envvp[0])))
	}
	runtime_AfterExec()
	return err1
}",291.0,12.0,8262.0,unsafe.Pointer,assignment,exec_unix.go,295.0,8329.0,syscall,std,std,kubernetes/kubernetes,syscall,no-gc
53,53,53,53,53,12160,"scanblock(uintptr(unsafe.Pointer(&gp.sched.ctxt)), sys.PtrSize, &oneptrmask[0], gcw, &state)","
	// Scan the saved context register. This is effectively a live
	// register that gets moved back and forth between the
	// register and sched.ctxt without a write barrier.
	if gp.sched.ctxt != nil {
		scanblock(uintptr(unsafe.Pointer(&gp.sched.ctxt)), sys.PtrSize, &oneptrmask[0], gcw, &state)
	}

	// Scan the stack. Accumulate a list of stack objects.
	scanframe := func(frame *stkframe, unused unsafe.Pointer) bool {
		scanframeworker(frame, &state, gcw)",731.0,21.0,22831.0,unsafe.Pointer,call,mgcmark.go,1585.0,47620.0,runtime,std,std,kubernetes/kubernetes,delegate,ffi
54,54,54,54,54,12507,"atomic.StorePointer(&p.local, unsafe.Pointer(&local[0])) // store-release","		allPools = append(allPools, p)
	}
	// If GOMAXPROCS changes between GCs, we re-allocate the array and lose the old one.
	size := runtime.GOMAXPROCS(0)
	local := make([]poolLocal, size)
	atomic.StorePointer(&p.local, unsafe.Pointer(&local[0])) // store-release
	atomic.StoreUintptr(&p.localSize, uintptr(size))         // store-release
	return &local[pid], pid
}

func poolCleanup() {",228.0,32.0,6833.0,unsafe.Pointer,call,pool.go,284.0,8346.0,sync,std,std,kubernetes/kubernetes,delegate,atomic
55,55,55,55,55,12850,*(*uint16)(unsafe.Pointer(&b[4:6][0])) = rr.Header.Type,"}

func (rr *NetlinkRouteRequest) toWireFormat() []byte {
	b := make([]byte, rr.Header.Len)
	*(*uint32)(unsafe.Pointer(&b[0:4][0])) = rr.Header.Len
	*(*uint16)(unsafe.Pointer(&b[4:6][0])) = rr.Header.Type
	*(*uint16)(unsafe.Pointer(&b[6:8][0])) = rr.Header.Flags
	*(*uint32)(unsafe.Pointer(&b[8:12][0])) = rr.Header.Seq
	*(*uint32)(unsafe.Pointer(&b[12:16][0])) = rr.Header.Pid
	b[16] = byte(rr.Data.Family)
	return b",32.0,13.0,897.0,unsafe.Pointer,assignment,netlink_linux.go,179.0,4777.0,syscall,std,std,kubernetes/kubernetes,cast-bytes,serialization
56,56,56,56,56,13193,"func (sa *SockaddrVM) sockaddr() (unsafe.Pointer, _Socklen, error) {","	CID  uint32
	Port uint32
	raw  RawSockaddrVM
}

func (sa *SockaddrVM) sockaddr() (unsafe.Pointer, _Socklen, error) {
	sa.raw.Family = AF_VSOCK
	sa.raw.Port = sa.Port
	sa.raw.Cid = sa.CID

	return unsafe.Pointer(&sa.raw), SizeofSockaddrVM, nil",707.0,35.0,20180.0,unsafe.Pointer,parameter,syscall_linux.go,1973.0,58748.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,cast-pointer,efficiency
57,57,57,57,57,13197,_p0 = unsafe.Pointer(&_zero),"func Munlock(b []byte) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	_, _, e1 := Syscall(SYS_MUNLOCK, uintptr(_p0), uintptr(len(b)), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}",1788.0,9.0,43600.0,unsafe.Pointer,assignment,zsyscall_linux.go,1856.0,45337.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,syscall,no-gc
58,58,58,58,58,13204,"func callCgoMmap(addr unsafe.Pointer, n uintptr, prot, flags, fd int32, off uint32) uintptr","// sysMmap calls the mmap system call. It is implemented in assembly.
func sysMmap(addr unsafe.Pointer, n uintptr, prot, flags, fd int32, off uint32) (p unsafe.Pointer, err int)

// callCgoMmap calls the mmap function in the runtime/cgo package
// using the GCC calling convention. It is implemented in assembly.
func callCgoMmap(addr unsafe.Pointer, n uintptr, prot, flags, fd int32, off uint32) uintptr

// sysMunmap calls the munmap system call. It is implemented in assembly.
func sysMunmap(addr unsafe.Pointer, n uintptr)

// callCgoMunmap calls the munmap function in the runtime/cgo package",60.0,23.0,2052.0,unsafe.Pointer,parameter,cgo_mmap.go,67.0,2434.0,runtime,std,std,kubernetes/kubernetes,definition,ffi
59,59,59,59,59,13550,_p1 = unsafe.Pointer(&dest[0]),"	if err != nil {
		return
	}
	var _p1 unsafe.Pointer
	if len(dest) > 0 {
		_p1 = unsafe.Pointer(&dest[0])
	} else {
		_p1 = unsafe.Pointer(&_zero)
	}
	_, _, e1 := Syscall6(SYS_FSETXATTR, uintptr(fd), uintptr(unsafe.Pointer(_p0)), uintptr(_p1), uintptr(len(dest)), uintptr(flags), 0)
	if e1 != 0 {",759.0,9.0,18962.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2560.0,63453.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,syscall,no-gc
60,60,60,60,60,13557,"return unsafe.Pointer(&sa.raw), SizeofSockaddrVM, nil","func (sa *SockaddrVM) sockaddr() (unsafe.Pointer, _Socklen, error) {
	sa.raw.Family = AF_VSOCK
	sa.raw.Port = sa.Port
	sa.raw.Cid = sa.CID

	return unsafe.Pointer(&sa.raw), SizeofSockaddrVM, nil
}

type SockaddrXDP struct {
	Flags        uint16
	Ifindex      uint32",712.0,9.0,20294.0,unsafe.Pointer,assignment,syscall_linux.go,2100.0,62378.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,cast-pointer,efficiency
61,61,61,61,61,13558,return &entry{p: unsafe.Pointer(&i)},"	// map find the entry.
	p unsafe.Pointer // *interface{}
}

func newEntry(i interface{}) *entry {
	return &entry{p: unsafe.Pointer(&i)}
}

// Load returns the value stored in the map for a key, or nil if no
// value is present.
// The ok result indicates whether value was found in the map.",96.0,19.0,3927.0,unsafe.Pointer,assignment,map.go,372.0,11261.0,sync,std,std,kubernetes/kubernetes,cast-pointer,types
62,62,62,62,62,13901,"memclrNoHeapPointers(unsafe.Pointer(v), size)","			if v == 0 {
				v, span, shouldhelpgc = c.nextFree(spc)
			}
			x = unsafe.Pointer(v)
			if needzero && span.needzero != 0 {
				memclrNoHeapPointers(unsafe.Pointer(v), size)
			}
		}
	} else {
		var s *mspan
		shouldhelpgc = true",1040.0,26.0,38653.0,unsafe.Pointer,call,malloc.go,1422.0,49481.0,runtime,std,std,kubernetes/kubernetes,delegate,layout
63,63,63,63,63,14244,"write(2, unsafe.Pointer(&failthreadcreate[0]), int32(len(failthreadcreate)))","		write(2, unsafe.Pointer(&failallocatestack[0]), int32(len(failallocatestack)))
		exit(1)
	}
	ret := clone(cloneFlags, unsafe.Pointer(uintptr(stack)+stacksize), nil, nil, fn)
	if ret < 0 {
		write(2, unsafe.Pointer(&failthreadcreate[0]), int32(len(failthreadcreate)))
		exit(1)
	}
}

var failallocatestack = []byte(""runtime: failed to allocate stack for the new OS thread\n"")",175.0,12.0,5273.0,unsafe.Pointer,call,os_linux.go,500.0,13478.0,runtime,std,std,kubernetes/kubernetes,delegate,ffi
64,64,64,64,64,14588,"r0, _, e1 := Syscall6(SYS_OPENAT, uintptr(dirfd), uintptr(unsafe.Pointer(_p0)), uintptr(flags), uintptr(mode), 0, 0)","	var _p0 *byte
	_p0, err = BytePtrFromString(path)
	if err != nil {
		return
	}
	r0, _, e1 := Syscall6(SYS_OPENAT, uintptr(dirfd), uintptr(unsafe.Pointer(_p0)), uintptr(flags), uintptr(mode), 0, 0)
	fd = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return",89.0,60.0,2288.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2560.0,63453.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,syscall,no-gc
65,65,65,65,65,14596,"r0, _, e1 := Syscall(SYS_KEYCTL, uintptr(cmd), uintptr(unsafe.Pointer(_p0)), 0)","	var _p0 *byte
	_p0, err = BytePtrFromString(arg2)
	if err != nil {
		return
	}
	r0, _, e1 := Syscall(SYS_KEYCTL, uintptr(cmd), uintptr(unsafe.Pointer(_p0)), 0)
	ret = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return",244.0,57.0,6310.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
66,66,66,66,66,14599,tt := (*structType)(unsafe.Pointer(t)),"
func (t *rtype) NumField() int {
	if t.Kind() != Struct {
		panic(""reflect: NumField of non-struct type"")
	}
	tt := (*structType)(unsafe.Pointer(t))
	return len(tt.fields)
}

func (t *rtype) NumIn() int {
	if t.Kind() != Func {",596.0,22.0,15306.0,unsafe.Pointer,assignment,type.go,925.0,23990.0,internal/reflectlite,std,std,kubernetes/kubernetes,cast-struct,types
67,67,67,67,67,14942,if t.elem == unsafe.Pointer(addr) {,"	s.prev = nil

	var last *sudog
	pt := &root.treap
	for t := *pt; t != nil; t = *pt {
		if t.elem == unsafe.Pointer(addr) {
			// Already have addr in list.
			if lifo {
				// Substitute s in t's place in treap.
				*pt = s
				s.ticket = t.ticket",243.0,16.0,6919.0,unsafe.Pointer,other,sema.go,617.0,16335.0,runtime,std,std,kubernetes/kubernetes,memory-access,layout
68,68,68,68,68,15288,var p unsafe.Pointer,"func SetsockoptLinger(fd, level, opt int, l *Linger) (err error) {
	return setsockopt(fd, level, opt, unsafe.Pointer(l), SizeofLinger)
}

func SetsockoptString(fd, level, opt int, s string) (err error) {
	var p unsafe.Pointer
	if len(s) > 0 {
		p = unsafe.Pointer(&[]byte(s)[0])
	}
	return setsockopt(fd, level, opt, p, uintptr(len(s)))
}",333.0,8.0,7621.0,unsafe.Pointer,variable,syscall_unix.go,369.0,8502.0,syscall,std,std,kubernetes/kubernetes,delegate,ffi
69,69,69,69,69,15631,"func (sa *SockaddrInet4) sockaddr() (unsafe.Pointer, _Socklen, error) {","
func Mkfifo(path string, mode uint32) (err error) {
	return Mknod(path, mode|S_IFIFO, 0)
}

func (sa *SockaddrInet4) sockaddr() (unsafe.Pointer, _Socklen, error) {
	if sa.Port < 0 || sa.Port > 0xFFFF {
		return nil, 0, EINVAL
	}
	sa.raw.Family = AF_INET
	p := (*[2]byte)(unsafe.Pointer(&sa.raw.Port))",344.0,38.0,8312.0,unsafe.Pointer,parameter,syscall_linux.go,997.0,26679.0,syscall,std,std,kubernetes/kubernetes,cast-bytes,serialization
70,70,70,70,70,15974,"_, _, e1 := RawSyscall(SYS_GETRLIMIT, uintptr(resource), uintptr(unsafe.Pointer(rlim)), 0)","}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Getrlimit(resource int, rlim *Rlimit) (err error) {
	_, _, e1 := RawSyscall(SYS_GETRLIMIT, uintptr(resource), uintptr(unsafe.Pointer(rlim)), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return
}",1890.0,67.0,46122.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
71,71,71,71,71,15980,_p0 = unsafe.Pointer(&buf[0]),"// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func sendto(s int, buf []byte, flags int, to unsafe.Pointer, addrlen _Socklen) (err error) {
	var _p0 unsafe.Pointer
	if len(buf) > 0 {
		_p0 = unsafe.Pointer(&buf[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	_, _, e1 := Syscall6(SYS_SENDTO, uintptr(s), uintptr(_p0), uintptr(len(buf)), uintptr(flags), uintptr(to), uintptr(addrlen))
	if e1 != 0 {",2425.0,9.0,59926.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2558.0,63399.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,syscall,no-gc
72,72,72,72,72,15981,tt := (*interfaceType)(unsafe.Pointer(t)),"	return ut.exportedMethods()
}

func (t *rtype) NumMethod() int {
	if t.Kind() == Interface {
		tt := (*interfaceType)(unsafe.Pointer(t))
		return tt.NumMethod()
	}
	return len(t.exportedMethods())
}
",793.0,26.0,23043.0,unsafe.Pointer,assignment,type.go,3120.0,86902.0,reflect,std,std,kubernetes/kubernetes,cast-struct,types
73,73,73,73,73,16324,func runtime_getProfLabel() unsafe.Pointer {,"	}
	getg().labels = labels
}

//go:linkname runtime_getProfLabel runtime/pprof.runtime_getProfLabel
func runtime_getProfLabel() unsafe.Pointer {
	return getg().labels
}",38.0,29.0,1511.0,unsafe.Pointer,parameter,proflabel.go,40.0,1552.0,runtime,std,std,kubernetes/kubernetes,delegate,ffi
74,74,74,74,74,16667,"msanRead(unsafe.Pointer(&p[0]), n)","	}
	if race.Enabled && n > 0 {
		race.ReadRange(unsafe.Pointer(&p[0]), n)
	}
	if msanenabled && n > 0 {
		msanRead(unsafe.Pointer(&p[0]), n)
	}
	return
}

// For testing: clients can set this flag to force",220.0,12.0,4850.0,unsafe.Pointer,call,syscall_unix.go,369.0,8502.0,syscall,std,std,kubernetes/kubernetes,delegate,ffi
75,75,75,75,75,17010,psm := (*[2]byte)(unsafe.Pointer(&sa.raw.Psm)),"	raw      RawSockaddrL2
}

func (sa *SockaddrL2) sockaddr() (unsafe.Pointer, _Socklen, error) {
	sa.raw.Family = AF_BLUETOOTH
	psm := (*[2]byte)(unsafe.Pointer(&sa.raw.Psm))
	psm[0] = byte(sa.PSM)
	psm[1] = byte(sa.PSM >> 8)
	for i := 0; i < len(sa.Addr); i++ {
		sa.raw.Bdaddr[i] = sa.Addr[len(sa.Addr)-1-i]
	}",499.0,20.0,12992.0,unsafe.Pointer,assignment,syscall_linux.go,2100.0,62378.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,cast-bytes,serialization
76,76,76,76,76,17011,pp := (*RawSockaddrVM)(unsafe.Pointer(rsa)),"			sa.Addr[i] = pp.Addr[i]
		}
		return sa, nil

	case AF_VSOCK:
		pp := (*RawSockaddrVM)(unsafe.Pointer(rsa))
		sa := &SockaddrVM{
			CID:  pp.Cid,
			Port: pp.Port,
		}
		return sa, nil",913.0,26.0,26256.0,unsafe.Pointer,assignment,syscall_linux.go,1973.0,58748.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,cast-struct,serialization
77,77,77,77,77,17014,"adjustpointer(adjinfo, unsafe.Pointer(&d.fn))","	// Adjust pointers in the Defer structs.
	// We need to do this first because we need to adjust the
	// defer.link fields so we always work on the new stack.
	adjustpointer(adjinfo, unsafe.Pointer(&gp._defer))
	for d := gp._defer; d != nil; d = d.link {
		adjustpointer(adjinfo, unsafe.Pointer(&d.fn))
		adjustpointer(adjinfo, unsafe.Pointer(&d.sp))
		adjustpointer(adjinfo, unsafe.Pointer(&d._panic))
		adjustpointer(adjinfo, unsafe.Pointer(&d.link))
		adjustpointer(adjinfo, unsafe.Pointer(&d.varp))
		adjustpointer(adjinfo, unsafe.Pointer(&d.fd))",735.0,26.0,21725.0,unsafe.Pointer,call,stack.go,1317.0,40023.0,runtime,std,std,kubernetes/kubernetes,delegate,layout
78,78,78,78,78,17359,"scanframe := func(frame *stkframe, unused unsafe.Pointer) bool {","	if gp.sched.ctxt != nil {
		scanblock(uintptr(unsafe.Pointer(&gp.sched.ctxt)), sys.PtrSize, &oneptrmask[0], gcw, &state)
	}

	// Scan the stack. Accumulate a list of stack objects.
	scanframe := func(frame *stkframe, unused unsafe.Pointer) bool {
		scanframeworker(frame, &state, gcw)
		return true
	}
	gentraceback(^uintptr(0), ^uintptr(0), 0, gp, 0, nil, 0x7fffffff, scanframe, nil, 0)
",735.0,44.0,23009.0,unsafe.Pointer,assignment,mgcmark.go,1585.0,47620.0,runtime,std,std,kubernetes/kubernetes,unused,unused
79,79,79,79,79,17702,"memclrNoHeapPointers(unsafe.Pointer(s.base()), s.npages<<_PageShift)","		s = h.allocSpan(npages, false, spanclass, &memstats.heap_inuse)
	})

	if s != nil {
		if needzero && s.needzero != 0 {
			memclrNoHeapPointers(unsafe.Pointer(s.base()), s.npages<<_PageShift)
		}
		s.needzero = 0
	}
	return s
}",876.0,25.0,30304.0,unsafe.Pointer,call,mheap.go,1950.0,62971.0,runtime,std,std,kubernetes/kubernetes,delegate,layout
80,80,80,80,80,18045,h := (*Cmsghdr)(unsafe.Pointer(&b[0])),"	}
	return msgs, nil
}

func socketControlMessageHeaderAndData(b []byte) (*Cmsghdr, []byte, error) {
	h := (*Cmsghdr)(unsafe.Pointer(&b[0]))
	if h.Len < SizeofCmsghdr || uint64(h.Len) > uint64(len(b)) {
		return nil, nil, EINVAL
	}
	return h, b[cmsgAlignOf(SizeofCmsghdr):h.Len], nil
}",55.0,18.0,1554.0,unsafe.Pointer,assignment,sockcmsg_unix.go,92.0,2619.0,syscall,std,std,kubernetes/kubernetes,cast-bytes,serialization
81,81,81,81,81,18388,var _p0 unsafe.Pointer,"}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Msync(b []byte, flags int) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}",1768.0,10.0,43174.0,unsafe.Pointer,variable,zsyscall_linux.go,1856.0,45337.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,syscall,no-gc
82,82,82,82,82,18396,"local     unsafe.Pointer // local fixed-size per-P pool, actual type is [P]poolLocal","//
// A Pool must not be copied after first use.
type Pool struct {
	noCopy noCopy

	local     unsafe.Pointer // local fixed-size per-P pool, actual type is [P]poolLocal
	localSize uintptr        // size of the local array

	victim     unsafe.Pointer // local from previous cycle
	victimSize uintptr        // size of victims array
",47.0,12.0,1679.0,unsafe.Pointer,variable,pool.go,284.0,8346.0,sync,std,std,kubernetes/kubernetes,definition,layout
83,83,83,83,83,18739,_p0 = unsafe.Pointer(&_zero),"func Setdomainname(p []byte) (err error) {
	var _p0 unsafe.Pointer
	if len(p) > 0 {
		_p0 = unsafe.Pointer(&p[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	_, _, e1 := Syscall(SYS_SETDOMAINNAME, uintptr(_p0), uintptr(len(p)), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}",1330.0,9.0,32794.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
84,84,84,84,84,18742,fd   unsafe.Pointer // funcdata for the function associated with the frame,"
	// If openDefer is true, the fields below record values about the stack
	// frame and associated function that has the open-coded defer(s). sp
	// above will be the sp for the frame, and pc will be address of the
	// deferreturn call in the function.
	fd   unsafe.Pointer // funcdata for the function associated with the frame
	varp uintptr        // value of varp for the stack frame
	// framepc is the current pc associated with the stack frame. Together,
	// with sp above (which is the sp associated with the stack frame),
	// framepc/sp can be used as pc/sp pair to continue a stack trace via
	// gentraceback().",879.0,7.0,31789.0,unsafe.Pointer,variable,runtime2.go,1036.0,38762.0,runtime,std,std,kubernetes/kubernetes,definition,types
